chi,chosen_mode,with_xai,prob_correct,pred_time,reward,correct,cog_retrieval_threshold,cog_latency_factor,cog_T_enc,cog_T_op,cog_ddm_a,cog_ddm_s,cog_chi
0.0017564593482230295,unknown,True,0.6154527005011395,17.004799291990977,0.5855844618200656,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,True,0.32897874091583007,17.07409418037869,0.2989887885802635,0.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,True,0.784569875999196,14.76071609263462,0.7586432782318219,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,False,0.8756652878523129,14.7241183846064,0.8498029724713284,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,False,0.7532876496760704,14.73750058215869,0.7274018290090954,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,False,0.7495416890418066,14.432906330028736,0.7241908757964003,0.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,True,0.26387285609878935,15.862726072498113,0.23601062260044886,0.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,True,0.5135984347603614,16.426854222991604,0.4847453330984908,0.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,True,0.4789440136887677,17.365770581147736,0.4484417436124143,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,False,0.16826778692430064,16.90130612167131,0.13858132978971194,0.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,False,0.8331242316890536,14.13119279486648,0.8083033660029685,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,False,0.7206833258673724,15.704391634675261,0.6930992003724915,0.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,False,0.4677856520132045,19.169835201223602,0.4341146157701204,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,True,0.8042798299656987,16.56269309787768,0.7751881328421824,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,True,0.7215331880103274,15.350724448774233,0.694570264550282,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
