chi,ddm_a,ddm_a_bin,chosen_mode,with_xai,prob_correct,pred_time,reward,correct,cog_retrieval_threshold,cog_latency_factor,cog_T_enc,cog_T_op,cog_ddm_a,cog_ddm_s,cog_chi
0.008333958740280709,1.5166666666666666,2,retrieve,False,0.477734375,4.829771220796533,0.4374832609208865,1.0,-1.0,0.13778205923550552,2.4050768882246363,2.5790300177077614,1.5166666666666666,0.9,0.00399441432697931
0.008333958740280709,1.5166666666666666,2,retrieve,False,0.5296875,4.790435215310509,0.48976421056761443,0.0,-1.0,0.13778205923550552,2.4050768882246363,2.5790300177077614,1.5166666666666666,0.9,0.00399441432697931
0.008333958740280709,1.5166666666666666,2,retrieve,True,0.5148437499999999,7.236801409970324,0.454532545637702,1.0,-1.0,0.13778205923550552,2.4050768882246363,2.5790300177077614,1.5166666666666666,0.9,0.00399441432697931
0.008333958740280709,1.5166666666666666,2,retrieve,True,0.5,6.896039900231551,0.4425286880001408,1.0,-1.0,0.13778205923550552,2.4050768882246363,2.5790300177077614,1.5166666666666666,0.9,0.00399441432697931
0.008333958740280709,1.5166666666666666,2,retrieve,False,0.448046875,5.241438521531811,0.404364942621836,0.0,-1.0,0.13778205923550552,2.4050768882246363,2.5790300177077614,1.5166666666666666,0.9,0.00399441432697931
0.008333958740280709,1.5166666666666666,2,retrieve,True,0.418359375,5.8604368219859575,0.3695187363255472,0.0,-1.0,0.13778205923550552,2.4050768882246363,2.5790300177077614,1.5166666666666666,0.9,0.00399441432697931
0.008333958740280709,0.7833333333333333,0,retrieve,True,0.759765625,8.246035970845423,0.6910435014481037,1.0,-1.0,0.13778205923550552,2.4050768882246363,2.5790300177077614,0.7833333333333333,0.9,0.00399441432697931
0.008333958740280709,0.7833333333333333,0,retrieve,True,0.462890625,5.115864232653292,0.42025522356418965,1.0,-1.0,0.13778205923550552,2.4050768882246363,2.5790300177077614,0.7833333333333333,0.9,0.00399441432697931
0.008333958740280709,0.7833333333333333,0,retrieve,True,0.72265625,8.04803750124166,0.6555842375244202,0.0,-1.0,0.13778205923550552,2.4050768882246363,2.5790300177077614,0.7833333333333333,0.9,0.00399441432697931
0.008333958740280709,0.7833333333333333,0,retrieve,True,0.42578125,5.08464553379059,0.38340602391243667,1.0,-1.0,0.13778205923550552,2.4050768882246363,2.5790300177077614,0.7833333333333333,0.9,0.00399441432697931
0.008333958740280709,0.7833333333333333,0,retrieve,True,0.48515625,6.2862463430801965,0.43276693234552915,0.0,-1.0,0.13778205923550552,2.4050768882246363,2.5790300177077614,0.7833333333333333,0.9,0.00399441432697931
0.008333958740280709,1.5166666666666666,2,retrieve,False,0.559375,6.617534172440974,0.5042247432444792,0.0,-1.0,0.13778205923550552,2.4050768882246363,2.5790300177077614,1.5166666666666666,0.9,0.00399441432697931
0.008333958740280709,0.7833333333333333,0,retrieve,True,0.492578125,5.343943011733749,0.4480419244297995,1.0,-1.0,0.13778205923550552,2.4050768882246363,2.5790300177077614,0.7833333333333333,0.9,0.00399441432697931
0.008333958740280709,0.7833333333333333,0,retrieve,True,0.678125,7.736743946707607,0.6136472951640223,0.0,-1.0,0.13778205923550552,2.4050768882246363,2.5790300177077614,0.7833333333333333,0.9,0.00399441432697931
0.008333958740280709,1.5166666666666666,2,retrieve,False,0.8488281249999999,11.401629045180842,0.7538074189654766,1.0,-1.0,0.13778205923550552,2.4050768882246363,2.5790300177077614,1.5166666666666666,0.9,0.00399441432697931
0.008333958740280709,0.7833333333333333,0,retrieve,True,0.66328125,6.388941742775787,0.6100360731216495,0.0,-1.0,0.13778205923550552,2.4050768882246363,2.5790300177077614,0.7833333333333333,0.9,0.00399441432697931
0.008333958740280709,1.5166666666666666,2,retrieve,False,0.7746093749999999,10.14273782479553,0.6900802164546694,1.0,-1.0,0.13778205923550552,2.4050768882246363,2.5790300177077614,1.5166666666666666,0.9,0.00399441432697931
0.008333958740280709,0.7833333333333333,0,retrieve,True,0.440625,5.212916863849185,0.3971807659401674,0.0,-1.0,0.13778205923550552,2.4050768882246363,2.5790300177077614,0.7833333333333333,0.9,0.00399441432697931
0.008333958740280709,0.7833333333333333,0,retrieve,False,0.700390625,8.051908193414599,0.6332863543355546,1.0,-1.0,0.13778205923550552,2.4050768882246363,2.5790300177077614,0.7833333333333333,0.9,0.00399441432697931
