episode,step,condition_name,condition_mode,episode_complexity,app_id,model_name,explanation_type,selected_strategy,selected_strategy_available,reward,decision_noise,memory_recall_threshold,opportunity_cost,lr_calculation_prob_correct,lr_heuristic_prob_correct,dt_traversal_prob_correct,lr_calculation_predicted_correct,lr_heuristic_predicted_correct,dt_traversal_predicted_correct,lr_calculation_pred_time,lr_heuristic_pred_time,dt_traversal_pred_time,selected_prob_correct,selected_predicted_class,selected_predicted_correct,selected_pred_time,selected_decision_boundary,selected_mode,selected_features,selected_feature_slots,selected_feature_mask,selected_feature_slot_mask,sweep_parameter,sweep_value
1,16,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.5166967222548382,0.3,0.5,0.01,0.630767456484185,0.18764856620230064,0.0,True,False,False,11.407073422934676,4.587473134412873,0.0,0.630767456484185,0,True,11.407073422934676,0.6,read,"[5, 0, 1]","[2, 4, 5]","[1, 1, 0, 0, 0, 1]","[0, 0, 1, 0, 1, 1]",decision_noise,0.3
1,17,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.4686507539640304,0.3,0.5,0.01,0.46875010122464233,0.5000870639798585,0.0,False,True,False,5.787499878717929,3.1436310015828086,0.0,0.5000870639798585,1,True,3.1436310015828086,0.6,heuristic,[3],[1],"[0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0]",decision_noise,0.3
1,18,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.2785894672856205,0.3,0.5,0.01,0.44320099069855967,0.2437816481606676,0.0,False,False,False,16.461152341293918,3.424932863682711,0.0,0.44320099069855967,1,False,16.461152341293918,0.9,read,"[5, 0, 1]","[2, 4, 5]","[1, 1, 0, 0, 0, 1]","[0, 0, 1, 0, 1, 1]",decision_noise,0.3
1,19,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.8948363983041835,0.3,0.5,0.01,0.9876448312760162,0.7499991902094443,0.0,True,True,False,9.280843297183276,1.600001065439125,0.0,0.9876448312760162,1,True,9.280843297183276,0.6,read,"[5, 0, 1]","[2, 4, 5]","[1, 1, 0, 0, 0, 1]","[0, 0, 1, 0, 1, 1]",decision_noise,0.3
1,20,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.23400079587848766,0.3,0.5,0.01,0.5,0.2500008098826717,0.0,True,False,False,6.0,1.6000014004184049,0.0,0.2500008098826717,1,False,1.6000014004184049,0.6,heuristic,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.3
1,21,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.8823108921860153,0.3,0.5,0.01,0.9999999997311873,0.5000000000008482,0.0,True,True,False,11.76891075451719,3.1000017622940215,0.0,0.9999999997311873,1,True,11.76891075451719,1.5,read,"[5, 3, 0, 1]","[2, 3, 4, 5]","[1, 1, 0, 1, 0, 1]","[0, 0, 1, 1, 1, 1]",decision_noise,0.3
1,22,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.28146562736333025,0.3,0.5,0.01,0.5624997975507153,0.3131461776759106,0.0,True,False,False,5.574999757435857,3.1680550312580302,0.0,0.3131461776759106,1,False,3.1680550312580302,0.6,heuristic,[3],[1],"[0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0]",decision_noise,0.3
1,23,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.4977951585767857,0.3,0.5,0.01,0.46875010122464233,0.5338535622481254,0.0,False,True,False,5.787499878717929,3.6058403671339745,0.0,0.5338535622481254,1,True,3.6058403671339745,0.6,heuristic,[3],[1],"[0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0]",decision_noise,0.3
1,24,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.4396673596416403,0.3,0.5,0.01,0.43750020244928467,0.4747553791449032,0.0,False,False,False,5.574999757435857,3.508801950326289,0.0,0.4747553791449032,0,False,3.508801950326289,0.6,heuristic,[3],[1],"[0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0]",decision_noise,0.3
1,25,linear_regression,mixed,low,star98_pass_rate,xgboost,lr,lr_calculation,True,0.9173868056366621,0.3,0.5,0.01,0.9999736499200669,0.3750004048783103,0.0,True,False,False,8.258684428340473,1.6000021961215931,0.0,0.9999736499200669,0,True,8.258684428340473,0.6,read,"[5, 0, 1]","[2, 4, 5]","[1, 1, 0, 0, 0, 1]","[0, 0, 1, 0, 1, 1]",decision_noise,0.3
1,26,linear_regression,mixed,low,star98_pass_rate,xgboost,none,lr_heuristic,True,0.5940792807365213,0.3,0.5,0.01,0.40625030367392473,0.6250810744484027,0.0,False,True,False,5.362499636091289,3.100179371188139,0.0,0.6250810744484027,1,True,3.100179371188139,0.6,heuristic,[3],[1],"[0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0]",decision_noise,0.3
