Participant ID,dataId,expMethod,modelName,Session,Tested w/ XAI,XAIType,Strategy,Assignment Prob,NLL,PAI,MAI,sensitivity,k,retrieval_threshold,scaling_factor
344,wine_quality,lime,mlp,2,w/ XAI,Importance,Salient-features categorization,1,0.5934988029,0.7777777778,0.4444444444,1.0,2,-3.913819391,
344,wine_quality,lime,mlp,2,w/o XAI,Importance,Attribution Sum,1,0.4630501592,0.8333333333,0.6666666667,,5,-3.933228805,2.0168815319
316,forest_cover,shap,xgboost,1,w/ XAI,Importance,Attribution Sum,1,0.0058966491,0.7777777778,0.7777777778,,3,-2.909234548,8.0
316,forest_cover,shap,xgboost,1,w/o XAI,Importance,Sensitive-features categorization,1,0.0181551219,0.6111111111,0.6111111111,57.346699172,2,-2.368680065,
316,forest_cover,shap,xgboost,2,w/ XAI,Importance,Salient-features categorization,1,0.6009769008,0.7222222222,0.5555555556,1.0,2,-3.913819391,
316,forest_cover,shap,xgboost,2,w/o XAI,Importance,Sensitive-features categorization,1,0.1586686161,0.5555555556,0.6111111111,26.151047959,2,-2.368680065,
373,wine_quality,lime,mlp,1,w/ XAI,Importance,Attribution Sum,1,0.6276797422,0.7222222222,0.5555555556,,3,-2.909234548,0.2431716588
373,wine_quality,lime,mlp,1,w/o XAI,Importance,Attribution Sum,1,0.3407873624,0.7222222222,0.8333333333,,4,-2.787268138,5.8760943474
373,wine_quality,lime,mlp,2,w/ XAI,Importance,Sensitive-features categorization,1,0.1613395375,0.8333333333,0.7777777778,29.470854791,4,-2.525057817,
373,wine_quality,lime,mlp,2,w/o XAI,Importance,Salient-features categorization,1,0.0001272042,0.8333333333,0.8333333333,58.861035215,1,-4.0,
354,forest_cover,shap,xgboost,1,w/ XAI,Importance,Attribution Sum,1,0.6301678744,0.6666666667,0.3888888889,,2,-2.909234548,0.2431716588
354,forest_cover,shap,xgboost,1,w/o XAI,Importance,Sensitive-features categorization,1,0.65882076,0.3333333333,0.6111111111,1.0,2,-2.368680065,
354,forest_cover,shap,xgboost,2,w/ XAI,Importance,Salient-features categorization,1,0.6546390037,0.3888888889,0.5555555556,1.0,3,-1.069932343,
9,wine_quality,lime,mlp,1,w/ XAI,Importance,Attribution Sum,1,0.637329219,0.6666666667,0.2777777778,,4,-2.909234548,0.2431716588
9,wine_quality,lime,mlp,1,w/o XAI,Importance,Attribution Sum,1,0.4999289637,0.8333333333,0.9444444444,,3,-3.933228805,2.0168815319
9,wine_quality,lime,mlp,2,w/ XAI,Importance,Attribution Sum,1,0.2853699205,0.8333333333,0.8888888889,,2,-2.909234548,3.4721201856
9,wine_quality,lime,mlp,2,w/o XAI,Importance,Attribution Sum,1,0.2863017394,0.8333333333,0.8888888889,,3,-2.787268138,3.9464879396
312,wine_quality,lime,mlp,1,w/ XAI,Importance,Attribution Sum,1,0.6499863705,0.6111111111,0.6111111111,,3,-2.909234548,0.2431716588
312,wine_quality,lime,mlp,1,w/o XAI,Importance,Salient-features categorization,1,0.2638572581,0.6666666667,0.7222222222,42.382266222,2,-2.756953383,
312,wine_quality,lime,mlp,2,w/ XAI,Importance,Sensitive-features categorization,1,0.2801073644,0.6111111111,0.7777777778,13.791539214,3,-2.525057817,
312,wine_quality,lime,mlp,2,w/o XAI,Importance,Sensitive-features categorization,1,0.4209328849,0.7777777778,0.7777777778,32.195651213,2,-2.368680065,
289,forest_cover,shap,xgboost,2,w/ XAI,Importance,Importance categorization,1,0.2511723433,0.9444444444,1.0,31.364774843,5,-3.792588539,
75,forest_cover,shap,xgboost,1,w/ XAI,Importance,Attribution Sum,1,0.6036719989,0.7777777778,0.6666666667,,5,-2.909234548,0.2431716588
75,forest_cover,shap,xgboost,2,w/ XAI,Importance,Attribution Sum,1,0.601391685,0.7777777778,0.4444444444,,3,-2.909234548,0.2431716588
75,forest_cover,shap,xgboost,2,w/o XAI,Importance,Salient-features categorization,1,0.6631106692,0.6111111111,0.7777777778,1.0,2,-2.756953383,
337,forest_cover,shap,xgboost,1,w/ XAI,Importance,Sensitive-features categorization,1,0.6312653543,0.5555555556,0.6111111111,1.0,1,-2.525057817,
337,forest_cover,shap,xgboost,1,w/o XAI,Importance,Attribution Sum,1,0.6676012341,0.5555555556,0.6666666667,,4,-3.933228805,0.1
294,wine_quality,lime,mlp,1,w/ XAI,Importance,Attribution Sum,1,0.5830430862,0.8333333333,0.7222222222,,3,-2.909234548,0.2431716588
294,wine_quality,lime,mlp,1,w/o XAI,Importance,Salient-features categorization,1,0.3364572849,0.5,0.5555555556,25.903497229,3,-2.756953383,
294,wine_quality,lime,mlp,2,w/ XAI,Importance,Attribution Sum,1,0.1483453299,1.0,0.9444444444,,5,-2.909234548,8.0
294,wine_quality,lime,mlp,2,w/o XAI,Importance,Salient-features categorization,1,0.112998702,0.8888888889,0.7777777778,25.903497229,2,-2.756953383,
279,wine_quality,lime,mlp,1,w/ XAI,Importance,Sensitive-features categorization,1,0.654270863,0.3888888889,0.3888888889,1.0,1,-2.525057817,
279,wine_quality,lime,mlp,1,w/o XAI,Importance,Attribution Sum,1,0.6735708589,0.5555555556,0.5,,4,-3.933228805,0.1
279,wine_quality,lime,mlp,2,w/ XAI,Importance,Salient-features categorization,1,0.5053334487,0.8888888889,0.5,1.0,2,-3.913819391,
377,forest_cover,shap,xgboost,1,w/ XAI,Importance,Attribution Sum,1,0.5699304417,0.6111111111,0.6666666667,,3,-2.909234548,0.2431716588
377,forest_cover,shap,xgboost,1,w/o XAI,Importance,Sensitive-features categorization,1,0.6487467302,0.4444444444,0.5,1.0,4,-2.368680065,
377,forest_cover,shap,xgboost,2,w/o XAI,Importance,Salient-features categorization,1,0.616130827,0.7222222222,0.3888888889,1.0,2,-1.284926074,
28,wine_quality,lime,mlp,1,w/ XAI,Importance,Sensitive-features categorization,1,0.6189604342,0.6111111111,0.6666666667,1.0,1,-2.525057817,
28,wine_quality,lime,mlp,1,w/o XAI,Importance,Attribution Sum,1,0.359193592,0.8333333333,0.7777777778,,4,-2.787268138,2.0168815319
28,wine_quality,lime,mlp,2,w/ XAI,Importance,Sensitive-features categorization,1,0.5420879419,0.7777777778,0.5555555556,1.0,1,-2.525057817,
28,wine_quality,lime,mlp,2,w/o XAI,Importance,Attribution Sum,1,0.5158422067,0.8333333333,0.9444444444,,5,-3.933228805,2.0168815319
121,wine_quality,lime,mlp,1,w/o XAI,Importance,Attribution Sum,1,0.6684002596,0.6666666667,0.5555555556,,5,-2.787268138,2.0296064077
121,wine_quality,lime,mlp,2,w/ XAI,Importance,Sensitive-features categorization,1,0.0785144244,0.7777777778,0.7222222222,29.470854791,1,-2.525057817,
121,wine_quality,lime,mlp,2,w/o XAI,Importance,Salient-features categorization,1,0.1680594291,0.8888888889,0.7777777778,25.903497229,2,-2.756953383,
357,wine_quality,lime,mlp,1,w/ XAI,Importance,Sensitive-features categorization,1,0.6282449191,0.5555555556,0.6111111111,1.0,1,-2.525057817,
357,wine_quality,lime,mlp,1,w/o XAI,Importance,Salient-features categorization,1,0.609489281,0.7777777778,0.4444444444,1.0,1,-2.756953383,
357,wine_quality,lime,mlp,2,w/ XAI,Importance,Attribution Sum,1,0.6069012377,0.8333333333,0.5555555556,,3,-4.0,0.2431716588
357,wine_quality,lime,mlp,2,w/o XAI,Importance,Attribution Sum,1,0.4716260685,0.8888888889,0.7777777778,,5,-3.933228805,2.0168815319
69,wine_quality,lime,mlp,1,w/ XAI,Importance,Attribution Sum,1,0.6548541756,0.5555555556,0.4444444444,,4,-2.909234548,0.2431716588
371,forest_cover,shap,xgboost,1,w/ XAI,Importance,Attribution Sum,1,0.0058966491,0.7777777778,0.7777777778,,3,-2.909234548,8.0
371,forest_cover,shap,xgboost,1,w/o XAI,Importance,Attribution Sum,1,0.4702700521,0.5,0.5555555556,,3,-3.933228805,2.0168815319
371,forest_cover,shap,xgboost,2,w/ XAI,Importance,Attribution Sum,1,0.6377957304,0.7222222222,0.6666666667,,2,-2.909234548,0.2431716588
371,forest_cover,shap,xgboost,2,w/o XAI,Importance,Salient-features categorization,1,0.3912531002,0.6111111111,0.7222222222,33.957537986,1,-4.0,
287,forest_cover,shap,xgboost,1,w/ XAI,Importance,Sensitive-features categorization,1,0.6325911165,0.3333333333,0.5,1.0,1,-2.525057817,
287,forest_cover,shap,xgboost,1,w/o XAI,Importance,Sensitive-features categorization,1,0.4054381553,0.6666666667,0.8333333333,10.553222352,3,-2.368680065,
287,forest_cover,shap,xgboost,2,w/o XAI,Importance,Salient-features categorization,1,0.6102271427,0.7222222222,0.4444444444,1.0,1,-4.0,
169,forest_cover,shap,xgboost,1,w/ XAI,Importance,Attribution Sum,1,0.1462364433,0.8333333333,1.0,,4,-2.909234548,3.4721201856
169,forest_cover,shap,xgboost,1,w/o XAI,Importance,Sensitive-features categorization,1,0.6713255861,0.5,0.7222222222,1.0,4,-2.368680065,
169,forest_cover,shap,xgboost,2,w/ XAI,Importance,Attribution Sum,1,0.3530481589,0.9444444444,1.0,,2,-4.0,3.4721201856
169,forest_cover,shap,xgboost,2,w/o XAI,Importance,Sensitive-features categorization,1,0.0094252018,0.5,0.5,57.346699172,3,-2.368680065,
369,forest_cover,shap,xgboost,1,w/ XAI,Importance,Sensitive-features categorization,1,0.2864249,0.6666666667,0.6666666667,13.791539214,3,-2.525057817,
369,forest_cover,shap,xgboost,1,w/o XAI,Importance,Sensitive-features categorization,1,0.1510282705,0.7222222222,0.8333333333,26.151047959,4,-2.368680065,
369,forest_cover,shap,xgboost,2,w/ XAI,Importance,Sensitive-features categorization,1,0.5523446295,0.7222222222,0.3888888889,32.358631154,1,-2.525057817,
369,forest_cover,shap,xgboost,2,w/o XAI,Importance,Sensitive-features categorization,1,0.2518705259,0.7222222222,0.7222222222,26.151047959,2,-2.368680065,
365,wine_quality,lime,mlp,1,w/ XAI,Importance,Attribution Sum,1,0.6399995893,0.6111111111,0.6111111111,,3,-2.909234548,0.2431716588
365,wine_quality,lime,mlp,1,w/o XAI,Importance,Attribution Sum,1,0.4255005935,0.7222222222,1.0,,3,-2.787268138,2.0168815319
365,wine_quality,lime,mlp,2,w/ XAI,Importance,Attribution Sum,1,0.5793550261,0.8888888889,0.6666666667,,4,-4.0,0.2431716588
365,wine_quality,lime,mlp,2,w/o XAI,Importance,Attribution Sum,1,0.5425475538,0.8333333333,0.8888888889,,5,-2.787268138,2.0168815319
366,wine_quality,lime,mlp,1,w/ XAI,Importance,Sensitive-features categorization,1,0.6380840508,0.6111111111,0.4444444444,1.0,1,-2.525057817,
366,wine_quality,lime,mlp,1,w/o XAI,Importance,Salient-features categorization,1,0.5564258949,0.6666666667,0.5,1.0,1,-4.0,
366,wine_quality,lime,mlp,2,w/o XAI,Importance,Attribution Sum,1,0.4586083854,0.8888888889,0.8888888889,,5,-3.933228805,2.0168815319
364,forest_cover,shap,xgboost,1,w/ XAI,Importance,Sensitive-features categorization,1,0.3981247117,0.7777777778,0.7222222222,32.358631154,1,-2.525057817,
364,forest_cover,shap,xgboost,1,w/o XAI,Importance,Attribution Sum,1,0.0142664598,0.6666666667,0.6666666667,,4,-3.933228805,5.8760943474
364,forest_cover,shap,xgboost,2,w/ XAI,Importance,Attribution Sum,1,0.6303032948,0.7222222222,0.4444444444,,2,-2.909234548,0.2431716588
364,forest_cover,shap,xgboost,2,w/o XAI,Importance,Sensitive-features categorization,1,0.2915349608,0.7777777778,0.7777777778,26.151047959,2,-2.368680065,
285,forest_cover,shap,xgboost,1,w/ XAI,Importance,Sensitive-features categorization,1,0.6310415473,0.5555555556,0.3333333333,1.0,1,-2.525057817,
285,forest_cover,shap,xgboost,1,w/o XAI,Importance,Sensitive-features categorization,1,0.0036281376,0.6666666667,0.6666666667,57.346699172,4,-2.368680065,
285,forest_cover,shap,xgboost,2,w/ XAI,Importance,Sensitive-features categorization,1,0.2321175684,0.6666666667,0.7777777778,29.470854791,2,-2.525057817,
285,forest_cover,shap,xgboost,2,w/o XAI,Importance,Attribution Sum,1,0.3634491638,0.6111111111,0.7222222222,,5,-3.933228805,2.0168815319
67,forest_cover,shap,xgboost,1,w/ XAI,Importance,Attribution Sum,1,0.5142804051,0.7777777778,0.9444444444,,4,-2.909234548,3.4721201856
67,forest_cover,shap,xgboost,1,w/o XAI,Importance,Attribution Sum,1,0.108795885,0.7222222222,0.6111111111,,5,-3.933228805,3.9464879396
67,forest_cover,shap,xgboost,2,w/ XAI,Importance,Sensitive-features categorization,1,0.4483871884,0.8333333333,0.6666666667,32.358631154,1,-2.525057817,
67,forest_cover,shap,xgboost,2,w/o XAI,Importance,Sensitive-features categorization,1,0.4092945998,0.5555555556,0.4444444444,32.195651213,1,-2.368680065,
322,wine_quality,lime,mlp,1,w/ XAI,Importance,Sensitive-features categorization,1,0.6384939642,0.3333333333,0.3888888889,1.0,1,-2.525057817,
322,wine_quality,lime,mlp,1,w/o XAI,Importance,Salient-features categorization,1,0.5911141656,0.6666666667,0.6111111111,1.0,1,-2.756953383,
322,wine_quality,lime,mlp,2,w/ XAI,Importance,Attribution Sum,1,0.2827150739,0.9444444444,0.9444444444,,3,-4.0,3.4721201856
322,wine_quality,lime,mlp,2,w/o XAI,Importance,Salient-features categorization,1,0.0001083275,0.9444444444,0.9444444444,91.818573201,2,-2.756953383,
154,wine_quality,lime,mlp,1,w/ XAI,Importance,Salient-features categorization,1,0.6546390037,0.6666666667,0.4444444444,1.0,2,-1.069932343,
154,wine_quality,lime,mlp,1,w/o XAI,Importance,Attribution Sum,1,0.6733279817,0.6666666667,0.2222222222,,3,-2.787268138,0.1
154,wine_quality,lime,mlp,2,w/ XAI,Importance,Attribution Sum,1,0.5736566986,0.7777777778,0.5555555556,,3,-4.0,0.2431716588
154,wine_quality,lime,mlp,2,w/o XAI,Importance,Salient-features categorization,1,0.5100407608,0.7222222222,0.7777777778,1.0,2,-2.756953383,
143,forest_cover,shap,xgboost,1,w/ XAI,Importance,Salient-features categorization,1,0.5347494264,0.7222222222,0.3888888889,1.0,2,-3.913819391,
306,forest_cover,shap,xgboost,1,w/ XAI,Importance,Salient-features categorization,1,0.5726275743,0.5555555556,0.3888888889,1.0,2,-3.913819391,
306,forest_cover,shap,xgboost,1,w/o XAI,Importance,Sensitive-features categorization,1,0.3443327047,0.5555555556,0.7222222222,26.151047959,5,-2.368680065,
306,forest_cover,shap,xgboost,2,w/o XAI,Importance,Sensitive-features categorization,1,0.6433050703,0.6111111111,0.5555555556,1.0,3,-2.368680065,
367,wine_quality,lime,mlp,1,w/ XAI,Importance,Sensitive-features categorization,1,0.5739517614,0.7222222222,0.7222222222,32.358631154,5,-2.525057817,
367,wine_quality,lime,mlp,1,w/o XAI,Importance,Sensitive-features categorization,1,0.2904659735,0.3333333333,0.4444444444,26.151047959,3,-2.368680065,
367,wine_quality,lime,mlp,2,w/ XAI,Importance,Salient-features categorization,1,0.6546390037,0.4444444444,0.5,1.0,2,-1.069932343,
307,forest_cover,shap,xgboost,1,w/ XAI,Importance,Attribution Sum,1,0.5493342988,0.6666666667,0.5,,4,-2.909234548,0.2431716588
307,forest_cover,shap,xgboost,2,w/ XAI,Importance,Attribution Sum,1,0.5703494514,0.7777777778,0.6111111111,,4,-2.909234548,0.2431716588
307,forest_cover,shap,xgboost,2,w/o XAI,Importance,Salient-features categorization,1,0.6126437792,0.6666666667,0.6111111111,9.424728236,2,-2.756953383,
368,wine_quality,lime,mlp,1,w/o XAI,Importance,Sensitive-features categorization,1,0.6631819589,0.5555555556,0.2222222222,1.0,4,-2.368680065,
368,wine_quality,lime,mlp,2,w/ XAI,Importance,Attribution Sum,1,0.1614981721,0.9444444444,0.9444444444,,3,-2.909234548,3.4721201856
368,wine_quality,lime,mlp,2,w/o XAI,Importance,Attribution Sum,1,0.0936573015,1.0,1.0,,5,-3.933228805,5.8760943474
270,forest_cover,shap,xgboost,1,w/ XAI,Importance,Salient-features categorization,1,0.541981815,0.6111111111,0.3888888889,1.0,2,-2.491875867,
270,forest_cover,shap,xgboost,1,w/o XAI,Importance,Salient-features categorization,1,0.6112707082,0.6111111111,0.5,1.0,2,-2.756953383,
372,forest_cover,shap,xgboost,1,w/ XAI,Importance,Sensitive-features categorization,1,0.5571199415,0.5555555556,0.5555555556,1.0,1,-2.525057817,
372,forest_cover,shap,xgboost,1,w/o XAI,Importance,Attribution Sum,1,0.5636108347,0.5555555556,0.7222222222,,5,-2.787268138,2.0168815319
372,forest_cover,shap,xgboost,2,w/ XAI,Importance,Sensitive-features categorization,1,0.2322881933,0.7222222222,0.6666666667,32.358631154,1,-2.525057817,
372,forest_cover,shap,xgboost,2,w/o XAI,Importance,Sensitive-features categorization,1,-1e-10,0.5,0.5,1.0,2,-1.107134608,
120,wine_quality,lime,mlp,1,w/ XAI,Importance,Sensitive-features categorization,1,0.2348260521,0.3888888889,0.3888888889,13.791539214,3,-2.525057817,
120,wine_quality,lime,mlp,1,w/o XAI,Importance,Attribution Sum,1,0.3731954762,0.7222222222,0.8333333333,,3,-2.787268138,2.0168815319
120,wine_quality,lime,mlp,2,w/ XAI,Importance,Attribution Sum,1,0.1483347006,1.0,1.0,,5,-2.909234548,8.0
120,wine_quality,lime,mlp,2,w/o XAI,Importance,Salient-features categorization,1,0.1220323712,0.8888888889,0.7222222222,25.903497229,2,-2.756953383,
266,wine_quality,lime,mlp,1,w/ XAI,Importance,Attribution Sum,1,0.6442105308,0.6111111111,0.5555555556,,4,-2.909234548,0.2431716588
266,wine_quality,lime,mlp,1,w/o XAI,Importance,Sensitive-features categorization,1,0.1849705377,0.3888888889,0.4444444444,26.151047959,2,-2.368680065,
266,wine_quality,lime,mlp,2,w/ XAI,Importance,Attribution Sum,1,0.5611437937,0.7777777778,0.8333333333,,4,-2.909234548,3.4721201856
266,wine_quality,lime,mlp,2,w/o XAI,Importance,Sensitive-features categorization,1,0.37000814,0.8333333333,0.7222222222,26.151047959,5,-2.368680065,
133,forest_cover,shap,xgboost,1,w/ XAI,Importance,Salient-features categorization,1,0.5644806996,0.6111111111,0.4444444444,1.0,2,-3.913819391,
133,forest_cover,shap,xgboost,1,w/o XAI,Importance,Sensitive-features categorization,1,0.0078923604,0.6666666667,0.6666666667,57.346699172,4,-2.368680065,
133,forest_cover,shap,xgboost,2,w/o XAI,Importance,Salient-features categorization,1,0.616130827,0.4444444444,0.3333333333,1.0,2,-1.284926074,
64,wine_quality,lime,mlp,1,w/ XAI,Importance,Attribution Sum,1,0.6138231867,0.7222222222,0.6666666667,,3,-2.909234548,0.2431716588
64,wine_quality,lime,mlp,1,w/o XAI,Importance,Attribution Sum,1,0.3630288134,0.8888888889,0.8888888889,,3,-3.933228805,2.0168815319
64,wine_quality,lime,mlp,2,w/ XAI,Importance,Attribution Sum,1,0.4189546617,0.9444444444,1.0,,3,-4.0,3.4721201856
64,wine_quality,lime,mlp,2,w/o XAI,Importance,Salient-features categorization,1,0.1512206557,0.8888888889,0.8333333333,25.903497229,2,-2.756953383,
263,wine_quality,lime,mlp,2,w/ XAI,Importance,Attribution Sum,1,0.6430046561,0.6666666667,0.6111111111,,5,-4.0,0.2431716588
310,wine_quality,lime,mlp,1,w/ XAI,Importance,Attribution Sum,1,0.0161949464,0.9444444444,0.9444444444,,4,-2.909234548,8.0
310,wine_quality,lime,mlp,1,w/o XAI,Importance,Salient-features categorization,1,0.3312604832,0.8888888889,0.8333333333,25.903497229,3,-4.0,
310,wine_quality,lime,mlp,2,w/ XAI,Importance,Salient-features categorization,1,1.7843337e-09,1.0,1.0,100.0,2,-2.491875867,
310,wine_quality,lime,mlp,2,w/o XAI,Importance,Attribution Sum,1,0.095875226,1.0,0.8888888889,,5,-3.933228805,3.9464879396
68,wine_quality,lime,mlp,1,w/ XAI,Importance,Salient-features categorization,1,0.3850817683,0.3888888889,0.6111111111,38.38752037,1,-2.491875867,
68,wine_quality,lime,mlp,1,w/o XAI,Importance,Attribution Sum,1,0.5322294996,0.7777777778,0.6111111111,,5,-2.787268138,2.0168815319
68,wine_quality,lime,mlp,2,w/ XAI,Importance,Salient-features categorization,1,0.6015058083,0.7777777778,0.6666666667,1.0,2,-3.913819391,
68,wine_quality,lime,mlp,2,w/o XAI,Importance,Salient-features categorization,1,0.6154406784,0.7777777778,0.4444444444,1.0,2,-4.0,
276,forest_cover,shap,xgboost,1,w/ XAI,Importance,Salient-features categorization,1,0.5812315374,0.5555555556,0.5,1.0,2,-3.913819391,
276,forest_cover,shap,xgboost,1,w/o XAI,Importance,Salient-features categorization,1,0.5942057077,0.6666666667,0.5555555556,1.0,1,-4.0,
276,forest_cover,shap,xgboost,2,w/o XAI,Importance,Salient-features categorization,1,0.6665128284,0.6666666667,0.5,1.0,1,-2.527972691,
351,forest_cover,shap,xgboost,1,w/ XAI,Importance,Attribution Sum,1,0.6483099897,0.4444444444,0.5555555556,,3,-2.909234548,0.2431716588
351,forest_cover,shap,xgboost,1,w/o XAI,Importance,Sensitive-features categorization,1,0.1512809409,0.5555555556,0.7222222222,10.553222352,3,-2.368680065,
347,wine_quality,lime,mlp,1,w/ XAI,Importance,Sensitive-features categorization,1,0.5983366143,0.5,0.4444444444,1.0,1,-2.525057817,
347,wine_quality,lime,mlp,1,w/o XAI,Importance,Salient-features categorization,1,0.5786873779,0.6666666667,0.5,1.0,1,-4.0,
347,wine_quality,lime,mlp,2,w/ XAI,Importance,Sensitive-features categorization,1,0.6021235181,0.7777777778,0.7222222222,1.0,1,-2.525057817,
347,wine_quality,lime,mlp,2,w/o XAI,Importance,Salient-features categorization,1,0.6664962738,0.6111111111,0.5555555556,1.0,2,-4.0,
315,wine_quality,lime,mlp,1,w/ XAI,Importance,Sensitive-features categorization,1,0.2505630755,0.3888888889,0.3333333333,29.470854791,3,-2.525057817,
315,wine_quality,lime,mlp,1,w/o XAI,Importance,Salient-features categorization,1,0.3929674063,0.7222222222,0.7777777778,33.957537986,1,-4.0,
315,wine_quality,lime,mlp,2,w/ XAI,Importance,Sensitive-features categorization,1,0.0571819191,0.8888888889,0.8333333333,60.829485945,5,-2.525057817,
315,wine_quality,lime,mlp,2,w/o XAI,Importance,Salient-features categorization,1,0.2648051608,0.8333333333,0.8333333333,25.903497229,2,-2.756953383,
114,forest_cover,shap,xgboost,1,w/ XAI,Importance,Sensitive-features categorization,1,0.6670587354,0.5,0.5,1.0,3,-2.525057817,
114,forest_cover,shap,xgboost,1,w/o XAI,Importance,Sensitive-features categorization,1,0.6090051936,0.7222222222,0.4444444444,1.0,3,-2.368680065,
114,forest_cover,shap,xgboost,2,w/o XAI,Importance,Sensitive-features categorization,1,0.336679092,0.7777777778,0.6111111111,26.151047959,3,-2.368680065,
314,forest_cover,shap,xgboost,1,w/ XAI,Importance,Attribution Sum,1,0.6023485587,0.5555555556,0.6666666667,,2,-2.909234548,0.2431716588
314,forest_cover,shap,xgboost,1,w/o XAI,Importance,Salient-features categorization,1,0.0004568495,0.6666666667,0.6111111111,58.861035215,4,-2.756953383,
314,forest_cover,shap,xgboost,2,w/o XAI,Importance,Salient-features categorization,1,0.2646074783,0.6666666667,0.7222222222,25.903497229,2,-4.0,
60,forest_cover,shap,xgboost,1,w/ XAI,Importance,Salient-features categorization,1,0.2080149181,0.7777777778,0.8333333333,31.312983271,2,-3.913819391,
60,forest_cover,shap,xgboost,2,w/ XAI,Importance,Sensitive-features categorization,1,0.6515607662,0.4444444444,0.4444444444,1.0,3,-2.525057817,
295,wine_quality,lime,mlp,1,w/ XAI,Importance,Attribution Sum,1,0.6529007186,0.6111111111,0.5555555556,,2,-2.909234548,0.2431716588
295,wine_quality,lime,mlp,2,w/ XAI,Importance,Importance categorization,1,1.9727255e-06,0.6666666667,0.6666666667,66.685022049,3,-3.792588539,
295,wine_quality,lime,mlp,2,w/o XAI,Importance,Sensitive-features categorization,1,0.254635097,0.6111111111,0.7222222222,32.195651213,2,-2.368680065,
327,forest_cover,shap,xgboost,1,w/ XAI,Importance,Sensitive-features categorization,1,0.1723220488,0.7222222222,0.7222222222,29.470854791,1,-2.525057817,
327,forest_cover,shap,xgboost,1,w/o XAI,Importance,Attribution Sum,1,0.1684960184,0.6111111111,0.6111111111,,3,-2.787268138,2.0168815319
327,forest_cover,shap,xgboost,2,w/ XAI,Importance,Sensitive-features categorization,1,0.1381533117,0.5,0.5,32.358631154,1,-2.525057817,
327,forest_cover,shap,xgboost,2,w/o XAI,Importance,Salient-features categorization,1,0.5822554929,0.7777777778,0.6666666667,33.957537986,1,-4.0,
319,wine_quality,lime,mlp,1,w/ XAI,Importance,Salient-features categorization,1,0.6546390037,0.5,0.6111111111,1.0,2,-1.069932343,
319,wine_quality,lime,mlp,1,w/o XAI,Importance,Salient-features categorization,1,0.5294420559,0.6111111111,0.3888888889,1.0,1,-2.756953383,
319,wine_quality,lime,mlp,2,w/ XAI,Importance,Sensitive-features categorization,1,0.6336109345,0.7777777778,0.4444444444,1.0,5,-2.525057817,
319,wine_quality,lime,mlp,2,w/o XAI,Importance,Salient-features categorization,1,0.5335018442,0.8333333333,0.5555555556,1.0,1,-2.756953383,
375,adult,lime,xgboost,1,w/ XAI,Attribution,Attribution Sum,1,0.4533084816,0.7222222222,0.6666666667,,5,-1.718306603,1.2349080257
375,adult,lime,xgboost,2,w/ XAI,Attribution,Attribution Sum,1,0.4892980989,0.8888888889,0.7222222222,,5,-1.718306603,1.2349080257
375,adult,lime,xgboost,2,w/o XAI,Attribution,Attribution Sum,1,0.4690903951,0.8888888889,0.7222222222,,5,-3.952351085,1.3923006722
387,forest_cover,shap,xgboost,1,w/ XAI,Importance,Sensitive-features categorization,1,0.2232384362,0.6111111111,0.6111111111,29.470854791,1,-2.525057817,
387,forest_cover,shap,xgboost,1,w/o XAI,Importance,Salient-features categorization,1,0.3202388129,0.8333333333,0.7777777778,25.903497229,3,-2.756953383,
387,forest_cover,shap,xgboost,2,w/ XAI,Importance,Sensitive-features categorization,1,0.6469198736,0.3888888889,0.6111111111,1.0,5,-2.525057817,
387,forest_cover,shap,xgboost,2,w/o XAI,Importance,Sensitive-features categorization,1,0.4146258787,0.7777777778,0.7777777778,26.151047959,2,-2.368680065,
333,wine_quality,lime,mlp,1,w/ XAI,Attribution,Attribution Sum,1,0.3480300089,0.9444444444,0.7777777778,,5,-1.718306603,1.2349080257
333,wine_quality,lime,mlp,1,w/o XAI,Attribution,Attribution Sum,1,0.606268102,0.6666666667,0.5555555556,,3,-2.853595089,1.3923006722
333,wine_quality,lime,mlp,2,w/ XAI,Attribution,Attribution Sum,1,0.0835796041,0.9444444444,1.0,,4,-1.718306603,4.4309260873
333,wine_quality,lime,mlp,2,w/o XAI,Attribution,Sensitive-features categorization,1,0.6725562907,0.4444444444,0.7222222222,1.0,5,-1.509060182,
358,adult,lime,xgboost,1,w/ XAI,Attribution,Attribution Sum,1,0.2925897455,0.8333333333,0.8333333333,,5,-1.718306603,4.4309260873
358,adult,lime,xgboost,1,w/o XAI,Attribution,Attribution Sum,1,0.3164592017,0.9444444444,0.7222222222,,4,-2.853595089,2.4605285325
358,adult,lime,xgboost,2,w/ XAI,Attribution,Attribution Sum,1,0.4213085903,0.8888888889,0.5555555556,,4,-1.718306603,1.2349080257
358,adult,lime,xgboost,2,w/o XAI,Attribution,Attribution Sum,1,0.5817065149,0.8333333333,0.5,,5,-1.754839093,1.3923006722
381,wine_quality,lime,mlp,1,w/ XAI,Attribution,Attribution Sum,1,0.6418328072,0.7222222222,0.7777777778,,5,-1.718306603,1.2349080257
381,wine_quality,lime,mlp,1,w/o XAI,Attribution,Sensitive-features categorization,1,0.2916767792,0.5,0.6111111111,21.82806764,1,-2.706550117,
381,wine_quality,lime,mlp,2,w/ XAI,Attribution,Attribution Sum,1,0.45045768,0.8333333333,0.8333333333,,5,-1.718306603,1.2349080257
