episode,step,condition_name,condition_mode,episode_complexity,app_id,model_name,explanation_type,selected_strategy,selected_strategy_available,reward,decision_noise,memory_recall_threshold,opportunity_cost,lr_calculation_prob_correct,lr_heuristic_prob_correct,dt_traversal_prob_correct,lr_calculation_pred_time,lr_heuristic_pred_time,dt_traversal_pred_time,selected_prob_correct,selected_pred_time,selected_decision_boundary,selected_mode
7,34,hybrid,mixed,low,wine_quality,mlp,none,lr_heuristic,True,0.44166644514735653,0.4,0.5,0.01,0.968231770024896,0.4960467680939945,0.5,2.7025031244620896,5.438032294663799,1.0,0.4960467680939945,5.438032294663799,0.6,heuristic
7,35,hybrid,mixed,low,wine_quality,mlp,none,lr_heuristic,True,0.32706707139992497,0.4,0.5,0.01,0.9682317700248362,0.38290933982477293,0.5,2.702503124470662,5.584226842484794,1.2562085416022306,0.38290933982477293,5.584226842484794,0.6,heuristic
7,36,hybrid,mixed,low,wine_quality,mlp,none,lr_heuristic,True,0.4623680623500141,0.4,0.5,0.01,0.9994472213598529,0.5132164433069817,0.5,2.5993366660980906,5.0848380956967585,1.2562085416022306,0.5132164433069817,5.0848380956967585,0.6,heuristic
7,37,hybrid,mixed,low,wine_quality,mlp,dt,dt_traversal,True,0.5265066333436431,0.4,0.5,0.01,0.9063637852188026,0.5467594312935803,0.625,5.486791030131839,4.164416446183407,9.849336665635692,0.625,9.849336665635692,0.6,read
7,38,hybrid,mixed,low,wine_quality,mlp,none,lr_heuristic,True,0.31423559385519173,0.4,0.5,0.01,0.11254591950050566,0.35651229533517936,0.5,5.568136524866741,4.227670147998761,1.2874585416022306,0.35651229533517936,4.227670147998761,0.6,heuristic
7,39,hybrid,mixed,low,wine_quality,mlp,lr,lr_calculation,True,0.8145517813473374,0.4,0.5,0.01,0.9058524210788184,0.9278334695926479,0.5,9.130063973148095,3.3670990524840345,1.5436670832044614,0.9058524210788184,9.130063973148095,0.9,read
8,0,linear_regression,mixed,high,forest_cover,mlp,none,lr_heuristic,True,0.48400660938910295,0.4,0.5,0.01,0.3082430631210095,0.4999999949417573,0.0,5.497049534024248,1.5993385552654362,0.0,0.4999999949417573,1.5993385552654362,0.6,heuristic
8,1,linear_regression,mixed,high,forest_cover,mlp,none,lr_heuristic,True,0.6741586618852702,0.4,0.5,0.01,0.4106050575733403,0.7231550209885063,0.0,5.691769183564473,4.899635910323604,0.0,0.7231550209885063,4.899635910323604,0.6,heuristic
8,2,linear_regression,mixed,high,forest_cover,mlp,lr,lr_calculation,True,0.3989408216220379,0.4,0.5,0.01,0.4764241370851483,0.8610908984643147,0.0,7.748331546311036,3.309924987588376,0.0,0.4764241370851483,7.748331546311036,0.6,read
8,3,linear_regression,mixed,high,forest_cover,mlp,none,lr_heuristic,True,0.892080632910935,0.4,0.5,0.01,0.5388189446868845,0.9372348946232156,0.0,5.891823369344058,4.515426171228065,0.0,0.9372348946232156,4.515426171228065,0.6,heuristic
8,4,linear_regression,mixed,high,forest_cover,mlp,lr,lr_calculation,True,0.6332148164672646,0.4,0.5,0.01,0.729041711783792,0.06452754559743701,0.0,9.582689531652738,3.4340794080596653,0.0,0.729041711783792,9.582689531652738,0.6,read
8,5,linear_regression,mixed,high,forest_cover,mlp,none,lr_heuristic,True,0.5318025735130189,0.4,0.5,0.01,0.5624309026698431,0.5625359119352473,0.0,6.131001249758598,3.0733338422228513,0.0,0.5625359119352473,3.0733338422228513,0.6,heuristic
8,6,linear_regression,mixed,high,forest_cover,mlp,lr,lr_calculation,True,0.6736162135832742,0.4,0.5,0.01,0.773701347215296,0.4374771246942917,0.0,10.008513363202187,3.4500885276764066,0.0,0.773701347215296,10.008513363202187,0.9,read
8,7,linear_regression,mixed,high,forest_cover,mlp,none,lr_heuristic,True,0.4063634616042745,0.4,0.5,0.01,0.49879842100377136,0.4373398576006191,0.0,6.575414421249829,3.097639599634463,0.0,0.4373398576006191,3.097639599634463,0.6,heuristic
8,8,linear_regression,mixed,high,forest_cover,mlp,lr,lr_calculation,True,0.7147989468093539,0.4,0.5,0.01,0.8129311708607019,0.43750162609013027,0.0,9.813222405134807,1.8999824981146343,0.0,0.8129311708607019,9.813222405134807,0.9,read
8,9,linear_regression,mixed,high,forest_cover,mlp,lr,lr_calculation,True,0.45868531489370457,0.4,0.5,0.01,0.5640323345399217,0.6249967371314019,0.0,10.534701964621714,1.9000503888670197,0.0,0.5640323345399217,10.534701964621714,0.9,read
8,10,linear_regression,mixed,high,forest_cover,mlp,lr,lr_calculation,True,0.7288247862132577,0.4,0.5,0.01,0.8261972374096134,0.3125048776267161,0.0,9.73724511963556,1.8999813333806967,0.0,0.8261972374096134,9.73724511963556,0.9,read
8,11,linear_regression,mixed,high,forest_cover,mlp,lr,lr_calculation,True,0.43481263241263485,0.4,0.5,0.01,0.5403276646904345,0.31250487819283174,0.0,10.551503227779962,1.899980873312788,0.0,0.5403276646904345,10.551503227779962,0.9,read
8,12,linear_regression,mixed,high,forest_cover,mlp,lr,lr_calculation,True,0.7855423493423301,0.4,0.5,0.01,0.879226717245705,0.3125048778312154,0.0,9.368436790337489,1.8999790417242992,0.0,0.879226717245705,9.368436790337489,0.9,read
8,13,linear_regression,mixed,high,forest_cover,mlp,lr,lr_calculation,True,0.7839550832170056,0.4,0.5,0.01,0.8777585431243462,0.43750159916073916,0.0,9.38034599073406,1.9001458273152991,0.0,0.8777585431243462,9.38034599073406,0.9,read
8,14,linear_regression,mixed,high,forest_cover,mlp,none,lr_heuristic,True,0.4165876370204015,0.4,0.5,0.01,0.5927737921330398,0.4503010690845951,0.0,6.4677845165969,3.37134320641936,0.0,0.4503010690845951,3.37134320641936,0.6,heuristic
8,15,linear_regression,mixed,high,forest_cover,mlp,none,lr_heuristic,True,0.35914419775446355,0.4,0.5,0.01,0.5312154513349333,0.3751379477808337,0.0,6.646833541639379,1.5993750026370148,0.0,0.3751379477808337,1.5993750026370148,0.6,heuristic
8,16,linear_regression,mixed,high,forest_cover,mlp,none,lr_heuristic,True,0.6088683941794414,0.4,0.5,0.01,0.5000000000005855,0.6248618059167319,0.0,5.9246683330310415,1.5993411737290515,0.0,0.6248618059167319,1.5993411737290515,0.6,heuristic
8,17,linear_regression,mixed,high,forest_cover,mlp,none,lr_heuristic,True,0.5065461313718708,0.4,0.5,0.01,0.46878454866521313,0.5392647408631706,0.0,6.440500624897139,3.2718609491299837,0.0,0.5392647408631706,3.2718609491299837,0.6,heuristic
8,18,linear_regression,mixed,high,forest_cover,mlp,none,lr_heuristic,True,0.8585912044437212,0.4,0.5,0.01,0.5936463540057063,0.8745850843879476,0.0,5.8215018746243885,1.599387994422642,0.0,0.8745850843879476,1.599387994422642,0.6,heuristic
8,19,linear_regression,mixed,high,forest_cover,mlp,lr,lr_calculation,True,0.6383749677423087,0.4,0.5,0.01,0.7398448613053719,0.7499934942818556,0.0,10.146989356306314,1.899992624573445,0.0,0.7398448613053719,10.146989356306314,0.9,read
8,20,linear_regression,mixed,high,forest_cover,mlp,none,lr_heuristic,True,0.1696839901907231,0.4,0.5,0.01,0.5324361081312967,0.2166284554417694,0.0,5.647150319714337,4.6944465251046275,0.0,0.2166284554417694,4.6944465251046275,0.6,heuristic
8,21,linear_regression,mixed,high,forest_cover,mlp,none,lr_heuristic,True,0.4732300379003459,0.4,0.5,0.01,0.49999999999958444,0.523498898382633,0.0,6.131001249769904,5.026886048228704,0.0,0.523498898382633,5.026886048228704,0.6,heuristic
8,22,linear_regression,mixed,high,forest_cover,mlp,lr,lr_calculation,True,0.5743699114649117,0.4,0.5,0.01,0.677784298722802,0.7283540937118318,0.0,10.341438725789029,3.9273531891636524,0.0,0.677784298722802,10.341438725789029,0.9,read
8,23,linear_regression,mixed,high,forest_cover,mlp,lr,lr_calculation,True,0.43481263241263485,0.4,0.5,0.01,0.5403276646904345,0.43750162470162546,0.0,10.551503227779962,1.8999871628407747,0.0,0.5403276646904345,10.551503227779962,0.9,read
8,24,linear_regression,mixed,high,forest_cover,mlp,none,lr_heuristic,True,0.5920156142467535,0.4,0.5,0.01,0.562430902669953,0.6254191101149045,0.0,6.543667083266374,3.3403495868150945,0.0,0.6254191101149045,3.3403495868150945,0.6,heuristic
8,25,linear_regression,mixed,high,forest_cover,mlp,lr,lr_calculation,True,0.33807843163862916,0.4,0.5,0.01,0.44348711715068434,0.6874951221283563,0.0,10.540868551205516,1.899983908827485,0.0,0.44348711715068434,10.540868551205516,0.9,read
8,26,linear_regression,mixed,high,forest_cover,mlp,lr,lr_calculation,True,0.49763204013246093,0.4,0.5,0.01,0.6025391860219514,0.7983586693470501,0.0,10.490714588949052,3.7750455291062157,0.0,0.6025391860219514,10.490714588949052,0.9,read
8,27,linear_regression,mixed,high,forest_cover,mlp,none,lr_heuristic,True,0.7472160301090409,0.4,0.5,0.01,0.5634788115543159,0.7941199101221477,0.0,5.954440314620669,4.690388001310671,0.0,0.7941199101221477,4.690388001310671,0.6,heuristic
8,28,linear_regression,mixed,high,forest_cover,mlp,lr,lr_calculation,True,0.43481263241263485,0.4,0.5,0.01,0.5403276646904345,0.7835609904012717,0.0,10.551503227779962,3.7328089118433736,0.0,0.5403276646904345,10.551503227779962,0.9,read
8,29,linear_regression,mixed,high,forest_cover,mlp,none,lr_heuristic,True,0.006595100735801843,0.4,0.5,0.01,0.4687845486656522,0.05224815091065138,0.0,5.82150187467042,4.565305017484953,0.0,0.05224815091065138,4.565305017484953,0.6,heuristic
8,30,linear_regression,mixed,high,forest_cover,mlp,lr,lr_calculation,True,0.7323543271273922,0.4,0.5,0.01,0.8295271752821698,0.41839092246085463,0.0,9.717284815477758,4.088672068486493,0.0,0.8295271752821698,9.717284815477758,0.9,read
8,31,linear_regression,mixed,high,forest_cover,mlp,none,lr_heuristic,True,0.5450949561401854,0.4,0.5,0.01,0.5014381475341992,0.5951500036983575,0.0,6.165502814344254,5.005504755817206,0.0,0.5951500036983575,5.005504755817206,0.6,heuristic
8,32,linear_regression,mixed,high,forest_cover,mlp,none,lr_heuristic,True,0.6934986560514408,0.4,0.5,0.01,0.5970779346126885,0.744708665057553,0.0,6.102621987550509,5.121000900611221,0.0,0.744708665057553,5.121000900611221,0.6,heuristic
8,33,linear_regression,mixed,high,forest_cover,mlp,lr,lr_calculation,True,0.5351639928489935,0.4,0.5,0.01,0.6394480104414416,0.5000000002314138,0.0,10.428401759244805,1.8999811864639533,0.0,0.6394480104414416,10.428401759244805,0.9,read
8,34,linear_regression,mixed,high,forest_cover,mlp,none,lr_heuristic,True,0.10705017674075294,0.4,0.5,0.01,0.7161208759157862,0.1542683840742165,0.0,5.69345709836141,4.721820733346356,0.0,0.1542683840742165,4.721820733346356,0.6,heuristic
8,35,linear_regression,mixed,high,forest_cover,mlp,none,lr_heuristic,True,0.4840064107754849,0.4,0.5,0.01,0.46539564318967996,0.4999999192375839,0.0,5.722487408276617,1.5993508462098989,0.0,0.4999999192375839,1.5993508462098989,0.6,heuristic
8,36,linear_regression,mixed,high,forest_cover,mlp,lr,lr_calculation,True,0.4511041973372605,0.4,0.5,0.01,0.5565128828493157,0.6249999233278043,0.0,10.540868551205516,2.2000896575555036,0.0,0.5565128828493157,10.540868551205516,0.9,read
8,37,linear_regression,mixed,high,forest_cover,mlp,none,lr_heuristic,True,0.17185200857701644,0.4,0.5,0.01,0.6273031189336311,0.1878454809109391,0.0,5.988631056645349,1.599347233392268,0.0,0.1878454809109391,1.599347233392268,0.6,heuristic
8,38,linear_regression,mixed,high,forest_cover,mlp,lr,lr_calculation,True,0.22313205149818674,0.4,0.5,0.01,0.3266594375891482,0.2500065029036956,0.0,10.352738609096148,1.899990803901429,0.0,0.3266594375891482,10.352738609096148,0.9,read
8,39,linear_regression,mixed,high,forest_cover,mlp,lr,lr_calculation,True,0.5975949161110296,0.4,0.5,0.01,0.7003825746311412,0.5000000008971993,0.0,10.278765852011166,1.899984489852925,0.0,0.7003825746311412,10.278765852011166,0.9,read
9,0,decision_tree,mixed,low,forest_cover,mlp,none,dt_traversal,True,0.6632574625115985,0.4,0.5,0.01,0.0,0.0,0.71875,0.0,0.0,5.549253748840152,0.71875,5.549253748840152,0.6,retrieve
9,1,decision_tree,mixed,low,forest_cover,mlp,none,dt_traversal,True,0.5383774875038662,0.4,0.5,0.01,0.0,0.0,0.5625,0.0,0.0,2.4122512496133846,0.5625,2.4122512496133846,0.6,retrieve
9,2,decision_tree,mixed,low,forest_cover,mlp,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read
9,3,decision_tree,mixed,low,forest_cover,mlp,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read
9,4,decision_tree,mixed,low,forest_cover,mlp,none,dt_traversal,True,0.4903750146330195,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,0.9624985366980475,0.5,0.9624985366980475,0.9,retrieve
9,5,decision_tree,mixed,low,forest_cover,mlp,none,dt_traversal,True,0.4796250585320781,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,2.03749414679219,0.5,2.03749414679219,0.9,retrieve
9,6,decision_tree,mixed,low,forest_cover,mlp,none,dt_traversal,True,0.48725001463301953,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.2749985366980474,0.5,1.2749985366980474,0.9,retrieve
9,7,decision_tree,mixed,low,forest_cover,mlp,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read
9,8,decision_tree,mixed,low,forest_cover,mlp,none,dt_traversal,True,0.4878750146330195,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.2124985366980474,0.5,1.2124985366980474,0.9,retrieve
9,9,decision_tree,mixed,low,forest_cover,mlp,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read
9,10,decision_tree,mixed,low,forest_cover,mlp,none,dt_traversal,True,0.4885000146330195,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.1499985366980474,0.5,1.1499985366980474,0.9,retrieve
9,11,decision_tree,mixed,low,forest_cover,mlp,dt,dt_traversal,True,0.9060000146833069,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,9.399998531669311,1.0,9.399998531669311,1.2000000000000002,read
9,12,decision_tree,mixed,low,forest_cover,mlp,none,dt_traversal,True,0.48543752926603906,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.4562470733960948,0.5,1.4562470733960948,0.9,retrieve
9,13,decision_tree,mixed,low,forest_cover,mlp,none,dt_traversal,True,0.48412500091770666,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.587499908229332,0.5,1.587499908229332,1.2000000000000002,retrieve
9,14,decision_tree,mixed,low,forest_cover,mlp,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read
9,15,decision_tree,mixed,low,forest_cover,mlp,dt,dt_traversal,True,-0.09399998531669311,0.4,0.5,0.01,0.0,0.0,0.0,0.0,0.0,9.399998531669311,0.0,9.399998531669311,1.2000000000000002,read
9,16,decision_tree,mixed,low,forest_cover,mlp,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read
9,17,decision_tree,mixed,low,forest_cover,mlp,none,dt_traversal,True,0.4909375,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,0.90625,0.5,0.90625,0.9,retrieve
9,18,decision_tree,mixed,low,forest_cover,mlp,none,dt_traversal,True,0.49,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,1.2000000000000002,retrieve
9,19,decision_tree,mixed,low,forest_cover,mlp,none,dt_traversal,True,0.49,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,0.9,retrieve
9,20,decision_tree,mixed,low,forest_cover,mlp,dt,dt_traversal,True,0.9060000146833069,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,9.399998531669311,1.0,9.399998531669311,1.2000000000000002,read
9,21,decision_tree,mixed,low,forest_cover,mlp,none,dt_traversal,True,0.4903125,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,0.96875,0.5,0.96875,0.9,retrieve
9,22,decision_tree,mixed,low,forest_cover,mlp,dt,dt_traversal,True,0.9060000146833069,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,9.399998531669311,1.0,9.399998531669311,1.2000000000000002,read
9,23,decision_tree,mixed,low,forest_cover,mlp,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read
9,24,decision_tree,mixed,low,forest_cover,mlp,none,dt_traversal,True,0.49,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,1.2000000000000002,retrieve
9,25,decision_tree,mixed,low,forest_cover,mlp,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read
9,26,decision_tree,mixed,low,forest_cover,mlp,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read
9,27,decision_tree,mixed,low,forest_cover,mlp,dt,dt_traversal,True,0.9060000146833069,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,9.399998531669311,1.0,9.399998531669311,1.2000000000000002,read
9,28,decision_tree,mixed,low,forest_cover,mlp,none,dt_traversal,True,0.4909375,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,0.90625,0.5,0.90625,0.9,retrieve
9,29,decision_tree,mixed,low,forest_cover,mlp,none,dt_traversal,True,0.490625,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,0.9375,0.5,0.9375,1.2000000000000002,retrieve
9,30,decision_tree,mixed,low,forest_cover,mlp,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read
9,31,decision_tree,mixed,low,forest_cover,mlp,dt,dt_traversal,True,0.9180132666872862,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,8.198673331271381,1.0,8.198673331271381,0.6,read
9,32,decision_tree,mixed,low,forest_cover,mlp,dt,dt_traversal,True,0.9060000146833069,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,9.399998531669311,1.0,9.399998531669311,1.2000000000000002,read
9,33,decision_tree,mixed,low,forest_cover,mlp,none,dt_traversal,True,0.49,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,1.2000000000000002,retrieve
9,34,decision_tree,mixed,low,forest_cover,mlp,none,dt_traversal,True,0.4903125,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,0.96875,0.5,0.96875,1.2000000000000002,retrieve
9,35,decision_tree,mixed,low,forest_cover,mlp,dt,dt_traversal,True,-0.08198673331271382,0.4,0.5,0.01,0.0,0.0,0.0,0.0,0.0,8.198673331271381,0.0,8.198673331271381,0.6,read
9,36,decision_tree,mixed,low,forest_cover,mlp,dt,dt_traversal,True,-0.08198673331271382,0.4,0.5,0.01,0.0,0.0,0.0,0.0,0.0,8.198673331271381,0.0,8.198673331271381,0.6,read
9,37,decision_tree,mixed,low,forest_cover,mlp,none,dt_traversal,True,0.4903125,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,0.96875,0.5,0.96875,1.2000000000000002,retrieve
9,38,decision_tree,mixed,low,forest_cover,mlp,dt,dt_traversal,True,0.9060000146833069,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,9.399998531669311,1.0,9.399998531669311,1.2000000000000002,read
9,39,decision_tree,mixed,low,forest_cover,mlp,none,dt_traversal,True,0.49,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,1.2000000000000002,retrieve
10,0,decision_tree,mixed,high,forest_cover,mlp,none,dt_traversal,True,0.4813141583359108,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.8685841664089229,0.5,1.8685841664089229,0.6,retrieve
10,1,decision_tree,mixed,high,forest_cover,mlp,none,dt_traversal,True,0.4749399875038662,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,2.506001249613384,0.5,2.506001249613384,0.6,retrieve
10,2,decision_tree,mixed,high,forest_cover,mlp,none,dt_traversal,True,0.47556498750386617,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,2.443501249613384,0.5,2.443501249613384,0.6,retrieve
10,3,decision_tree,mixed,high,forest_cover,mlp,none,dt_traversal,True,0.49125,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,0.875,0.5,0.875,0.6,retrieve
10,4,decision_tree,mixed,high,forest_cover,mlp,none,dt_traversal,True,0.47781457291988844,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,2.218542708011154,0.5,2.218542708011154,0.6,retrieve
10,5,decision_tree,mixed,high,forest_cover,mlp,none,dt_traversal,True,0.4878750146330195,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,1.2124985366980474,0.5,1.2124985366980474,0.9,retrieve
10,6,decision_tree,mixed,high,forest_cover,mlp,dt,dt_traversal,True,0.8770199000309293,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,12.298009996907071,1.0,12.298009996907071,0.6,read
10,7,decision_tree,mixed,high,forest_cover,mlp,dt,dt_traversal,True,0.8770199000309293,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,12.298009996907071,1.0,12.298009996907071,0.6,read
10,8,decision_tree,mixed,high,forest_cover,mlp,dt,dt_traversal,True,0.8770199000309293,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,12.298009996907071,1.0,12.298009996907071,0.6,read
10,9,decision_tree,mixed,high,forest_cover,mlp,none,dt_traversal,True,0.49006251463301953,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,0.9937485366980475,0.5,0.9937485366980475,0.9,retrieve
10,10,decision_tree,mixed,high,forest_cover,mlp,dt,dt_traversal,True,0.8770199000309293,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,12.298009996907071,1.0,12.298009996907071,0.6,read
10,11,decision_tree,mixed,high,forest_cover,mlp,dt,dt_traversal,True,0.8770199000309293,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,12.298009996907071,1.0,12.298009996907071,0.6,read
10,12,decision_tree,mixed,high,forest_cover,mlp,dt,dt_traversal,True,0.8770199000309293,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,12.298009996907071,1.0,12.298009996907071,0.6,read
10,13,decision_tree,mixed,high,forest_cover,mlp,none,dt_traversal,True,0.49375,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,0.625,0.5,0.625,0.9,retrieve
10,14,decision_tree,mixed,high,forest_cover,mlp,dt,dt_traversal,True,0.8770199000309293,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,12.298009996907071,1.0,12.298009996907071,0.6,read
10,15,decision_tree,mixed,high,forest_cover,mlp,dt,dt_traversal,True,0.8770199000309293,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,12.298009996907071,1.0,12.298009996907071,0.6,read
10,16,decision_tree,mixed,high,forest_cover,mlp,none,dt_traversal,True,0.4925,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,0.75,0.5,0.75,0.9,retrieve
10,17,decision_tree,mixed,high,forest_cover,mlp,none,dt_traversal,True,0.491875,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,0.8125,0.5,0.8125,0.9,retrieve
10,18,decision_tree,mixed,high,forest_cover,mlp,none,dt_traversal,True,0.4909375,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,0.90625,0.5,0.90625,0.9,retrieve
10,19,decision_tree,mixed,high,forest_cover,mlp,dt,dt_traversal,True,0.8770199000309293,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,12.298009996907071,1.0,12.298009996907071,0.6,read
10,20,decision_tree,mixed,high,forest_cover,mlp,dt,dt_traversal,True,-0.12298009996907071,0.4,0.5,0.01,0.0,0.0,0.0,0.0,0.0,12.298009996907071,0.0,12.298009996907071,0.6,read
10,21,decision_tree,mixed,high,forest_cover,mlp,dt,dt_traversal,True,0.8770199000309293,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,12.298009996907071,1.0,12.298009996907071,0.6,read
10,22,decision_tree,mixed,high,forest_cover,mlp,none,dt_traversal,True,0.493125,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,0.6875,0.5,0.6875,0.9,retrieve
10,23,decision_tree,mixed,high,forest_cover,mlp,none,dt_traversal,True,0.4925,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,0.75,0.5,0.75,1.2000000000000002,retrieve
10,24,decision_tree,mixed,high,forest_cover,mlp,dt,dt_traversal,True,0.8770199000309293,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,12.298009996907071,1.0,12.298009996907071,0.6,read
10,25,decision_tree,mixed,high,forest_cover,mlp,dt,dt_traversal,True,0.8590000220249604,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,14.099997797503962,1.0,14.099997797503962,1.2000000000000002,read
10,26,decision_tree,mixed,high,forest_cover,mlp,dt,dt_traversal,True,0.8770199000309293,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,12.298009996907071,1.0,12.298009996907071,0.6,read
10,27,decision_tree,mixed,high,forest_cover,mlp,none,dt_traversal,True,0.491875,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,0.8125,0.5,0.8125,0.9,retrieve
10,28,decision_tree,mixed,high,forest_cover,mlp,none,dt_traversal,True,0.49125,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,0.875,0.5,0.875,1.2000000000000002,retrieve
10,29,decision_tree,mixed,high,forest_cover,mlp,dt,dt_traversal,True,0.8770199000309293,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,12.298009996907071,1.0,12.298009996907071,0.6,read
10,30,decision_tree,mixed,high,forest_cover,mlp,dt,dt_traversal,True,0.8770199000309293,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,12.298009996907071,1.0,12.298009996907071,0.6,read
10,31,decision_tree,mixed,high,forest_cover,mlp,dt,dt_traversal,True,0.8770199000309293,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,12.298009996907071,1.0,12.298009996907071,0.6,read
10,32,decision_tree,mixed,high,forest_cover,mlp,none,dt_traversal,True,0.4925,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,0.75,0.5,0.75,1.2000000000000002,retrieve
10,33,decision_tree,mixed,high,forest_cover,mlp,none,dt_traversal,True,0.49125,0.4,0.5,0.01,0.0,0.0,0.5,0.0,0.0,0.875,0.5,0.875,1.2000000000000002,retrieve
10,34,decision_tree,mixed,high,forest_cover,mlp,dt,dt_traversal,True,0.8770199000309293,0.4,0.5,0.01,0.0,0.0,1.0,0.0,0.0,12.298009996907071,1.0,12.298009996907071,0.6,read
10,35,decision_tree,mixed,high,forest_cover,mlp,dt,dt_traversal,True,-0.12298009996907071,0.4,0.5,0.01,0.0,0.0,0.0,0.0,0.0,12.298009996907071,0.0,12.298009996907071,0.6,read
