Strategy,Participant Id,NLL,mai_acc,mp_acc,pai_acc,Session,Tested w/ XAI,XAIType,sensitivity,k,retrieval_threshold,appId,scaling_factor,explanation_type,Best Strategy NLL,Best Strategy,Best NLL
Salient-features categorization,5d16fb317964cd0001c1ca1a,0.2864321562,0.7777777778,0.8333333333,0.8333333333,2,w/o XAI,importance,19.401901161,4,-3.009139531,wine_quality,,,,Salient-features categorization,0.2864321562
Salient-features categorization,6941984defc3cfda7e9cdf6f,0.2611381141,0.7777777778,0.8888888889,0.6666666667,2,w/o XAI,importance,36.8569162,2,-3.182250222,wine_quality,,,,Salient-features categorization,0.2611381141
Salient-features categorization,694afeb6123c5d3d77ab3f9b,0.6285882978,0.5555555556,0.6666666667,0.4444444444,2,w/o XAI,importance,1,4,-2.826598658,forest_cover,,,,Salient-features categorization,0.6285882978
Salient-features categorization,693ade5aabf4dbfe8904b715,0.2356853295,0.6666666667,0.8888888889,0.6666666667,2,w/o XAI,importance,100,4,-2.57231541,forest_cover,,,,Salient-features categorization,0.2356853295
Salient-features categorization,6945d3294c8cf5eefa76293a,0.0634696763,0.7222222222,1,0.7222222222,2,w/o XAI,importance,64.989517167,4,-2.998761952,forest_cover,,,,Salient-features categorization,0.0634696763
Salient-features categorization,6941db4a8b556cbd2c9ad64d,0.0000540576,0.9444444444,1,0.9444444444,2,w/o XAI,importance,100,2,-3.016845757,wine_quality,,,,Salient-features categorization,0.0000540576
Salient-features categorization,673a68b6b26d5900008e9df9,0.1297636888,0.8333333333,0.9444444444,0.8888888889,2,w/o XAI,importance,17.785281175,2,-2.716968625,wine_quality,,,,Salient-features categorization,0.1297636888
Salient-features categorization,6917d7e167b86e562032b285,0.0956858358,0.5,0.8888888889,0.3888888889,2,w/o XAI,importance,19.398583157,1,-2.308468123,wine_quality,,,,Salient-features categorization,0.0956858358
Salient-features categorization,691e0937b2321e8ee4c87608,0.5256068087,0.6666666667,0.6666666667,0.6666666667,2,w/o XAI,importance,3.7531133617,1,-2.834580593,forest_cover,,,,Salient-features categorization,0.5256068087
Salient-features categorization,69440e813f2bcaeeea40874c,0.454120866,0.7777777778,0.7777777778,0.6666666667,2,w/o XAI,importance,4.4164394576,1,-3.650968367,wine_quality,,,,Salient-features categorization,0.454120866
Salient-features categorization,69419eee71482f9cdb398614,0.2185035745,0.7222222222,1,0.7222222222,2,w/o XAI,importance,6.8404623127,1,-3.921092496,wine_quality,,,,Salient-features categorization,0.2185035745
Attribution Sum,67ebb067dca1f7cf408ca0bd,0.4247538167,0.8888888889,0.8333333333,0.7222222222,2,w/o XAI,importance,,5,-3.961278345,wine_quality,2.0613337369,importance,,Attribution Sum,0.4247538167
Attribution Sum,67f05ce092cdcc0392692398,0.4852650734,0.6666666667,0.7777777778,0.6666666667,2,w/o XAI,importance,,4,-2.694580749,wine_quality,4.2230222304,importance,,Attribution Sum,0.4852650734
Attribution Sum,67e268cbf13dcd115337894c,0.5216240508,0.7222222222,0.6666666667,0.6111111111,2,w/o XAI,attribution,,5,-4,forest_cover,1.2534387987,attribution,,Attribution Sum,0.5216240508
Attribution Sum,67e490097896ae803bd5629f,0.0346243861,0.7222222222,1,0.7222222222,2,w/o XAI,importance,,3,-3.382472506,forest_cover,8,importance,,Attribution Sum,0.0346243861
Attribution Sum,615d7e681c930db4365ca2d0,0.313034397,0.7777777778,0.8888888889,0.7777777778,2,w/o XAI,attribution,,5,-3.703018503,forest_cover,2.6476522393,attribution,,Attribution Sum,0.313034397
Attribution Sum,67ebf19f98ff3e509e425e58,0.1015784122,0.9444444444,0.9444444444,1,2,w/o XAI,importance,,5,-3.37754231,wine_quality,4.541685114,importance,,Attribution Sum,0.1015784122
Attribution Sum,662d7fba32d6a738b194d893,0.0092658634,0.9444444444,1,0.9444444444,2,w/o XAI,attribution,,4,-2.929295274,wine_quality,6.9257984642,attribution,,Attribution Sum,0.0092658634
Attribution Sum,67ccbcc0a659ba65853fbd72,0.433964519,0.5555555556,0.7777777778,0.5555555556,2,w/o XAI,attribution,,2,-2.434029272,wine_quality,1.9483480817,attribution,,Attribution Sum,0.433964519
Attribution Sum,5b3e322998a45e0001edd87a,0.5724012571,0.9444444444,0.6666666667,0.7222222222,2,w/o XAI,attribution,,5,-4,wine_quality,1.3630259312,attribution,,Attribution Sum,0.5724012571
Attribution Sum,67cf4b70e6b8ec5652552042,0.4119355481,0.9444444444,0.7777777778,0.7222222222,2,w/o XAI,importance,,5,-2.776127544,wine_quality,1.5759953141,importance,,Attribution Sum,0.4119355481
Attribution Sum,67746ee55ca6064173cd144c,0.4422398716,0.9444444444,0.8333333333,0.8888888889,2,w/o XAI,attribution,,4,-3.560300183,wine_quality,1.0422748185,attribution,,Attribution Sum,0.4422398716
Attribution Sum,67d4aa994ac97e137cc0aeea,0.1461815938,0.7222222222,0.9444444444,0.6666666667,2,w/o XAI,attribution,,2,-3.782414927,forest_cover,7.4005901242,attribution,,Attribution Sum,0.1461815938
Attribution Sum,67f224dfcaaa213111714560,0.4235921303,0.6111111111,0.7222222222,0.5555555556,2,w/o XAI,attribution,,5,-1.812783964,forest_cover,7.4473367784,attribution,,Attribution Sum,0.4235921303
Attribution Sum,67f1a4f8dd44e7cd5adffa29,0.3666180489,0.7222222222,0.7222222222,0.6666666667,2,w/o XAI,attribution,,2,-3.867436727,forest_cover,1.9579240178,attribution,,Attribution Sum,0.3666180489
Attribution Sum,5d849ee0a954540019f513dd,0.6047054645,0.6666666667,0.7222222222,0.3888888889,2,w/o XAI,attribution,,2,-3.769400545,forest_cover,0.7059344275,attribution,,Attribution Sum,0.6047054645
Attribution Sum,67f25123da45cde78b9b45bc,0.4673276757,0.5,0.8333333333,0.4444444444,2,w/o XAI,attribution,,2,-1.704956798,forest_cover,2.0563642867,attribution,,Attribution Sum,0.4673276757
Attribution Sum,67dbcd7722043bf1d1671b92,0.593542915,0.7222222222,0.6666666667,0.7222222222,2,w/o XAI,attribution,,5,-4,forest_cover,0.5675756313,attribution,,Attribution Sum,0.593542915
Attribution Sum,669424e6b661e0a098ec66a4,0.449612871,1,0.7777777778,0.7777777778,2,w/o XAI,attribution,,5,-2.493907577,wine_quality,1.6890868363,attribution,,Attribution Sum,0.449612871
Attribution Sum,67f1c7bd6f1c4a3d8deae02f,0.0311334472,1,1,1,2,w/o XAI,attribution,,2,-4,wine_quality,8,attribution,,Attribution Sum,0.0311334472
Attribution Sum,6619cb1e30cb95691a6dd425,0.0276382501,1,1,1,2,w/o XAI,attribution,,2,-2.880781365,wine_quality,6.6040917506,attribution,,Attribution Sum,0.0276382501
Attribution Sum,680ebf035ab59d342f31726e,0.2869117074,1,0.8888888889,0.8888888889,2,w/o XAI,importance,,3,-4,wine_quality,2.7947065664,importance,,Attribution Sum,0.2869117074
Attribution Sum,6678a880e2ce2ba0e38b0d17,0.2646902721,0.9444444444,0.8888888889,0.8333333333,2,w/o XAI,attribution,,5,-2.436818294,wine_quality,3.8777118302,attribution,,Attribution Sum,0.2646902721
Attribution Sum,5a2f1f0f2937000001eae2b1,0.2239457529,0.9444444444,0.8333333333,0.7777777778,2,w/o XAI,attribution,,4,-2.795322777,wine_quality,2.2057447359,attribution,,Attribution Sum,0.2239457529
Attribution Sum,66d8e14e71c04a7d23ff43c9,0.4148246519,1,0.7222222222,0.7222222222,2,w/o XAI,attribution,,5,-2.770936062,wine_quality,2.5965245754,attribution,,Attribution Sum,0.4148246519
Attribution Sum,691fda8adedca50e985f0c90,0.0191254267,0.9444444444,1,0.9444444444,2,w/o XAI,importance,,2,-3.377236795,wine_quality,8,importance,,Attribution Sum,0.0191254267
Attribution Sum,64d6aac54b2cf0b742d6dc67,0.5676250917,1,0.7222222222,0.7222222222,2,w/o XAI,importance,,3,-3.889004033,wine_quality,0.6564648966,importance,,Attribution Sum,0.5676250917
Attribution Sum,6944196eaaee28eb62bd7360,0.5727374572,0.9444444444,0.7777777778,0.7222222222,2,w/o XAI,importance,,2,-4,wine_quality,0.4671931596,importance,,Attribution Sum,0.5727374572
Attribution Sum,677a214b23d3e85a3a5cdb20,0.0027429171,0.9444444444,1,0.9444444444,2,w/o XAI,importance,,3,-4,wine_quality,8,importance,,Attribution Sum,0.0027429171
Attribution Sum,67814070b879255cac4110e7,0.0015000839,0.6666666667,1,0.6666666667,2,w/o XAI,importance,,2,-3.041043524,forest_cover,8,importance,,Attribution Sum,0.0015000839
Attribution Sum,694587bf33d102941b804de3,0.2652373655,0.7222222222,0.8888888889,0.7222222222,2,w/o XAI,importance,,2,-2.401944336,forest_cover,2.8031796887,importance,,Attribution Sum,0.2652373655
Attribution Sum,69435a602b20d97254a2050b,0.3812035692,0.8333333333,0.8333333333,0.6666666667,2,w/o XAI,importance,,2,-3.644607685,wine_quality,1.3920411517,importance,,Attribution Sum,0.3812035692
Attribution Sum,665b349013d3255859efdb72,0.5208491239,0.7222222222,0.6666666667,0.6111111111,2,w/o XAI,importance,,2,-4,forest_cover,0.7472775718,importance,,Attribution Sum,0.5208491239
Attribution Sum,673abfc29bf0f262315214c8,0.0300306854,0.8888888889,1,0.8888888889,2,w/o XAI,importance,,2,-3.100287653,wine_quality,8,importance,,Attribution Sum,0.0300306854
Attribution Sum,69454de0266e20b4d6f6fbd9,0.3713795433,0.8888888889,0.7777777778,0.8888888889,2,w/o XAI,importance,,3,-2.409531821,wine_quality,2.0561256822,importance,,Attribution Sum,0.3713795433
Attribution Sum,6947190be3c1dfbf23cdb205,0.3242782534,0.6666666667,0.8333333333,0.5,2,w/o XAI,importance,,2,-2.946585119,forest_cover,1.4333856836,importance,,Attribution Sum,0.3242782534
Attribution Sum,694593ea17f9d3fbe0311249,0.0019242937,0.6666666667,1,0.6666666667,2,w/o XAI,importance,,2,-3.155056288,forest_cover,8,importance,,Attribution Sum,0.0019242937
Attribution Sum,694182081f0cee7d024a1c58,0.6161308331,0.5,0.5,0.6666666667,2,w/o XAI,importance,,4,-2.312647841,forest_cover,7.5366508548,importance,,Attribution Sum,0.6161308331
Attribution Sum,6945c31f6b27bb869d7ffc5c,0.0961979256,0.9444444444,0.9444444444,1,2,w/o XAI,importance,,5,-4,wine_quality,7.319605995,importance,,Attribution Sum,0.0961979256
Attribution Sum,6632bae865d316c32325fda1,0.1421758903,0.8888888889,0.8888888889,0.8888888889,2,w/o XAI,importance,,2,-3.002009942,wine_quality,8,importance,,Attribution Sum,0.1421758903
Attribution Sum,69418dd5c757560f07febe8d,0.0923675602,0.9444444444,0.9444444444,1,2,w/o XAI,importance,,5,-3.269471197,wine_quality,4.7581332388,importance,,Attribution Sum,0.0923675602
Attribution Sum,663e6a6264c97be0281cd6f8,0.5331932452,0.9444444444,0.7222222222,0.7777777778,2,w/o XAI,importance,,5,-3.859424444,wine_quality,1.135636828,importance,,Attribution Sum,0.5331932452
Attribution Sum,6941b944b1777f5a1109bdbb,0.4458937033,0.8333333333,0.7777777778,0.6111111111,2,w/o XAI,importance,,2,-3.06924641,wine_quality,1.271542482,importance,,Attribution Sum,0.4458937033
